product_id,ventas_totales,clientes_unicos,code,desc,cls,avg_semanal
1968,4.0,1,13599,CART RBN PMK CONT YEL 6,D,0.2
18766,4.0,2,AGC-2-R,"Fusible 1/4 X 1-1/4"" Tubo de Vidrio Acción Rápida 250 Voltsca (3Ag),RoHS",C,0.2
7153,4.0,3,2198P031,Kinetix 5700 DC Bus Supply,C,0.2
7139,4.0,2,2198H040ERS,KINETIX 5500 SERVO DRIVE,C,0.2
58556,4.0,1,140GKEXT3,140G Circuit-Breaker Accessory Ex Term,D,0.2
50185,4.0,1,1443ACCGPS,General Purpose Accelerometer,D,0.2
1859,4.0,3,13213R2A,1321 Power Component 2 A Line Reactor,C,0.2
561147,4.0,1,HCX-PRO-150-9D-80MV-CS,,D,0.2
50133,4.0,2,1492CJP350,ACCESORIO - CENTER JUMPER IEC GENERAL 50,C,0.2
222242,4.0,4,ASR0505021,WallMt IP66 1Dr SS Enc w Pnl,C,0.2
31552,4.0,2,M21-375-499-TB,CART M21 B499 0.375INX16FT BLACK MARK,D,0.2
178133,4.0,1,700HKM6A1,SPDT Plug In 120 V Relay,D,0.2
34234,4.0,1,PC2600,"PANEL CIEGO 200X600MM, M, K",D,0.2
560826,4.0,1,1783USP2S6T,,D,0.2
17362,4.0,2,A6044CHNFSS,"J Box, Type 4X Hinged Cover",C,0.2
50051,4.0,1,A72P48F1,"Panel, Full  60.00x44.00",D,0.2
49861,4.0,1,855TAVM,Control Tower 855T Vertical Mounting Kit,D,0.2
49860,4.0,4,1756L84ES,Guardlogix 5580 Controller,C,0.2
49641,4.0,1,2090CSWM1DF14AA05,Kinetix Cable Single DSL 2090-Series,D,0.2
49599,4.0,1,55330,ELECTRONICS KORD-GARDS -,D,0.2
562197,4.0,1,42JBE2EZB2F4,       ,D,0.2
1387,4.0,1,105719,"STEEL HASPS WITH TABS, 1.5"" DIA",D,0.2
15020,4.0,2,845FCBB,Flexible Coupling Encoder Accessory,C,0.2
58126,4.0,3,856TBA7SNC,"856T 70 MM BASES PREASSEMBLED, NO NETWORK OPTION, BLACK HOUSING COLOR, 90-250V, 7 CIRCUITS (UP TO 7 STACKED LIGHTS AND OR SOUND MODULES), 1/2 INCH NPT SURFACE MOUNT, CAP INCLUDED",C,0.2
51526,4.0,1,2198KITCONPWR40,"CONKIT,K5500,FR1&2 POWER",D,0.2
50590,4.0,1,400DP40NJ3,40 Amp Definite Purpose Contactor,D,0.2
6524,4.0,1,2090CPWM7DF16AF12,MP-Series 12m Length Power Cable,D,0.2
9257,4.0,3,440EA17112,Lifeline Rope Tensioner System Kit,C,0.2
9246,4.0,1,440EA13081,LRTS 15m (49.2 ft) Installation Kit,D,0.2
217918,4.0,1,A724824SSFSDADN4,Two-Dr. Dual Acc. FS Enclosure,D,0.2
4851,4.0,2,1769IF16C,CompactLogix 16 Pt A/I Current Module,C,0.2
4822,4.0,3,1766L32BXBA,MicroLogix 1400 32 Point Controller,C,0.2
31534,4.0,2,M1776,"MTE PANEL MOUNT METAL OXIDE VARISTORS, M SERIES",C,0.2
31247,4.0,2,LPJ-450SP,Fusible Clase J Doble Elemento Acción Retardada 600Vca/300Vcd,C,0.2
222513,4.0,1,ATDR7,CC TD FUSE 600V 7A ATDR,D,0.2
58641,4.0,1,ELT-250,"Conector recto Liquid- Tight en Zinc de 2 ½""",D,0.2
562859,4.0,2,PV200L-L08-850MV-DO-SP-SLMB,,C,0.2
562824,4.0,1,413592,,D,0.2
562817,4.0,1,GFNT2-W,,D,0.2
16319,4.0,1,889NF5AE20F,889 Mini Cable,D,0.2
16306,4.0,1,889NF4AF40F,889 Mini Cable,D,0.2
4820,4.0,3,1766L32BWAA,MicroLogix 1400 32 Point Controller,C,0.2
9178,4.0,1,42SRP6035,Compact Photo Sensor,D,0.2
31561,4.0,3,M21-500-423,Cartucho | Etiquetas de poliéster blanco brillante para identificación general y de componentes - Serie BMP21 Plus,C,0.2
31560,4.0,1,M21-375-C-342-YL,"CART M21 B342 .375"" X 7' PERMASLEEVE YEL",D,0.2
31559,4.0,2,M21-375-C-342,Cartucho | Mangas de poliolefina PermaSleeve de la serie BMP21 Plus para marcaje de alambre calibre 12 a 4,C,0.2
31556,4.0,1,M21-375-595-RD,CART M21 B595 0.375INX21FT WHT/RED,D,0.2
31553,4.0,1,M21-375-595-BK,"CART M21 B595 0.375"" X 21' WHT/BLK",D,0.2
31650,4.0,1,M56E06.,"M-CVM-AB-DATALOGGER, Módulos expandibles",D,0.2
562502,4.0,1,716TXF,,D,0.2
1136,4.0,2,100SC43EJ14C,43 A Safety Contactor,C,0.2
562199,4.0,1,42JBR2MPB2F4,      ,D,0.2
209909,4.0,1,888DF8AB30M3,DC Micro (M12) Receptacle,D,0.2
31598,4.0,3,M300300210GSS,Wall-Mount IP66 Type 12/4 Encl w Panel,C,0.2
52548,4.0,3,20G11ND077JA0NNNNN,"POWERFLEX 755 AC DRIVE,REFRIGERADO POR AIRE,TIPO ABIERTO,480 VAC, 3 PH,77 AMPERIOS, 60CV ND, 50CV HD,AC IN W/ PRCHG,CUADRO 5,FILTRADA",C,0.2
16214,4.0,1,889DF5FCDMJ5,889 DC Micro Cable,D,0.2
1040,4.0,4,100K12D10,IEC 12 A Miniature Contactor,C,0.2
1032,4.0,2,100K09KJ10,IEC 9 A Miniature Contactor,C,0.2
15331,4.0,1,855HBCD24ADR5,Industrial Horn 24V DC Industrial Horn,D,0.2
213748,4.0,2,89106977SP,FILTERS 1 BOX EQ QTY 4 12X12,C,0.2
185043,4.0,1,800FPLF5PN3WX11,22mm Momentary Push Button 800F PB,D,0.2
563008,4.0,1,PV-900-L12-850MV-CA,,D,0.2
51781,4.0,1,592ESMVIG60AS2,E300/E200 60 Amp Sensing Module,D,0.2
57139,4.0,2,100SC09KJ23BC,9 A Safety Contactor,C,0.2
6668,4.0,2,2094BM02M,Kinetix 6200/6500 Axis Module,C,0.2
16354,4.0,2,889RF3AEA5,889 AC Micro Cable,C,0.2
15348,4.0,1,855HSG10GPA,Industrial Horn Industrial Horn,D,0.2
15345,4.0,1,855HR45F,"Recordable Horn,Flare Style",D,0.2
564494,4.0,1,3240300,,D,0.2
564431,4.0,1,153688,,D,0.2
564300,4.0,1,RKC 4.4T-60-RSC 4.4T/S3060,,D,0.2
15379,4.0,1,855PCB24ME522,Light and sound comb Alarm Light and sou,D,0.2
15715,4.0,2,871TG8B18,871T Inductive Proximity Sensor,C,0.2
990,4.0,3,100FA40,Auxiliary Contact,C,0.2
984,4.0,2,100FA04,Auxiliary Contact,C,0.2
972,4.0,2,100E400ED11,IEC 400 A Contactor,C,0.2
52394,4.0,3,ABPMA_25BD4P0N104,"PF 525, 480V, 3PH, 2HP, IP20",C,0.2
32955,4.0,1,MVI56E-MNETC,Modbus TCP/IP Enhanced Communication Module- Client/Server,D,0.2
213381,4.0,1,889RR3AEA15,889 AC Micro Cable,D,0.2
32601,4.0,1,MPLA230PVJ74AA,MP-Series MPL 240V AC Rotary Servo Motor,D,0.2
31813,4.0,1,M73602.,"SC3-125, Transformador Eficientes trifásico núcleo abierto",D,0.2
211448,4.0,2,889DR5ACDE5,889 DC Micro Cable,C,0.2
211446,4.0,2,889DR5ACDE10,889 DC Micro Cable,C,0.2
210909,4.0,1,889DF8ABDM15,889 DC Micro Cable,D,0.2
53256,4.0,1,1SAZ721201R1038,TF42-5.7 Thermal Overload Relay,D,0.2
565315,4.0,1,RDX-80-100-277-5K-T5-H2-CP-GRY-PDCG,,D,0.2
15837,4.0,3,872CA10N30R3,Inductive Prox Sensor,C,0.2
565272,4.0,1,02830-000,,D,0.2
200572,4.0,1,802TATP1,Metal Plug-In Oiltight Limit Switch,D,0.2
199432,4.0,1,800TTFXTQH2RG1,30mm Trigger Action E-Stop 800T PB,D,0.2
198655,4.0,1,800TPSH16G,18mm Pilot Light 800T PB,D,0.2
198174,4.0,1,800TN419R,LAMPARA LED 800T ROJO 24V-48V AC / DC,D,0.2
196946,4.0,3,800TJ42H,30mm Selector Switch 800T PB,C,0.2
9116,4.0,1,42JTP8LAT1P4,42JT VisiSight Photoelectric Sensor,D,0.2
195708,4.0,1,800TFXTQ24AA1,30mm Push-Pull Device 800T PB,D,0.2
15745,4.0,2,871TMBH15N30A2,Metal Face Inductive Sensor,C,0.2
564699,4.0,1,INC_889D-F5NCDM-1,INC_889D-F5NCDM-1,D,0.2
564698,4.0,1,INC_440S-SF5D,INC_440S-SF5D,D,0.2
564696,4.0,1,INC_889D-F4NEDM-5,INC_889D-F4NEDM-5,D,0.2
564695,4.0,1,INC_440E-LL5SS5,INC_440E-LL5SS5,D,0.2
7880,4.0,3,2713PT7WD1,"PanelView 5310 7"" Wide Graphic Terminal",C,0.2
25374,4.0,1,EWMW482430,"AccessPlus, Dbl Hng Wdw Cabinet",D,0.2
409158,4.0,3,2249DT,TAPA P/CHAROLA 60x100,C,0.2
11465,4.0,1,6255162M,"CABLE,WIRE ROPE,IWRC: CONSTRUCTN=6X25: DIAMETER=5/16"": MATERIAL=IWRC:1.94 1.94 MT DISTANCE FROM THE BEARING POINTS THIMBLE EYE TO EYE",D,0.2
11529,4.0,1,63NHG000B,Fusible NH000 500Vca/250Vcd Clase Gl/Gg,D,0.2
408879,4.0,1,A4BT1000,MODULAR FUSE BLOCK 3/8-16 STU,D,0.2
408808,4.0,3,2080L50E48QBB,Micro850 48 I/O EtherNet/IP Controller,C,0.2
408471,4.0,1,440SSLF8D,XXX,D,0.2
26446,4.0,2,FLUKE773,Pinza Medidora De Procesos Milliamp,C,0.2
8075,4.0,1,2CDS251001R0324,"S201-C32, 480VCA, 6kA",D,0.2
140565,4.0,1,1SAM250000R1011,MS116-16 Manual Motor Starter,D,0.2
140311,4.0,1,194UNONC,1 N.O. 1 N.C. AUXILIARY CONTACT BLOCKS,D,0.2
139083,4.0,2,1931EEGE,E100 20-100 A DIRECT MNT OVRLD RELAY,C,0.2
805,4.0,4,100C30D00,IEC 30 A Contactor,C,0.2
783,4.0,3,100C23EJ01,IEC 23 A Contactor,C,0.2
565045,4.0,1,3240710,,D,0.2
382986,3.0000000000000004,1,5094IF8XT,5094XT Mounting Base,D,0.1
383004,3.0000000000000004,1,5094OF8XT,5094XT Analog 8 Output,D,0.1
384073,3.0000000000000004,1,148689,BLOQUEO ,D,0.1
564295,3.0000000000000004,1,RSM RKM 461-15M/S3059,,D,0.1
11096,3.0000000000000004,1,56RFTG35HIR,RFID Tag,D,0.1
53283,3.0000000000000004,1,400AB1,NO/NC 3P 25-40 Amp Auxiliary Contact,D,0.1
15858,3.0000000000000004,1,872CD2NN8D4,8 mm Barrel Inductive Prox Sensor,D,0.1
15849,3.0000000000000004,1,872CA5C18A2,Inductive Prox Sensor,D,0.1
15838,3.0000000000000004,1,872CA15N30A2,Inductive Prox Sensor,D,0.1
566708,3.0000000000000004,1,IG5919,,D,0.1
173292,3.0000000000000004,1,51442,MINI CABLE LOCKOUT W/NYLON CABLE,D,0.1
10407,3.0000000000000004,1,45AST1JPB4F4,45AST Photoelectric Light Array,D,0.1
53499,3.0000000000000004,1,80NHG00B,Fusible NH00 500Vca/250Vcd Clase Gl/Gg,D,0.1
10424,3.0000000000000004,1,45LMSD8LGC2D4,45LMS Laser Measurement Sensor,D,0.1
3967,3.0000000000000004,1,150TC1,SMC-50 IEC Line Or Load Terminal Covers,D,0.1
4174,3.0000000000000004,1,1585JM8TGJM1,RJ45 Ethernet Media,D,0.1
284046,3.0000000000000004,1,FS-1 FAP,"Condulet® Caja de Registro Rectangular Serie FS  en aluminio libre de cobre con pintura gris epóxica electroestática,  Rosca 1/2""  NPT,  con entrada en la parte inferior. Aplicación Industrial",D,0.1
30239,3.0000000000000004,1,KTK-R-15,Fusible Clase CC Acción Rápida 600Vca,D,0.1
12187,3.0000000000000004,1,70K9933,"VENTILADOR DE 4""  , 115 V - AC,  50 / 60 HZ,  MCA. NMB TECHNOLOGIES, MOD. 4715FS-12T-B50-D00",D,0.1
825,3.0000000000000004,1,100C37EJ10,IEC 37 A Contactor,D,0.1
9447,3.0000000000000004,1,440KA21030,Semi Flex Metal Alignment Guide Actuator,D,0.1
360202,3.0000000000000004,1,SKRMPB6DR21FLTR1,"PowerFlex 750 Kit, MD, IP21 Door Filter",D,0.1
43255,3.0000000000000004,1,TM50041,"Talk2M Pro pack with 3 conc. connections, 6 GB/mo traffic, 50 SMS/mo ; 12-month service * (Digital Delivery)",D,0.1
14095,3.0000000000000004,1,800TN31KF4B,30mm Selector Switch 800T PB,D,0.1
3857,3.0000000000000004,1,1497HM40N,Control Circuit Transformer,D,0.1
4267,3.0000000000000004,1,1606XLP60EQ,AC or DC Input 24 to 48VDC Out 60W PS,D,0.1
15909,3.0000000000000004,1,872CM3NP8P3,8 mm Barrel Inductive Prox Sensor,D,0.1
41243,3.0000000000000004,1,W36,NEMA Overload Relay Heater Element,D,0.1
4297,3.0000000000000004,1,1606XLSDNET4,1606 XLS 4 A DeviceNet Psy Power Supply,D,0.1
141622,3.0000000000000004,1,203-8,"Pinza de punta cónica con corte 8""",D,0.1
181262,3.0000000000000004,1,800F1MM3,22mm Enclosure 800F PB,D,0.1
41269,3.0000000000000004,1,W61,NEMA Overload Relay Heater Element,D,0.1
4261,3.0000000000000004,1,1606XLP25A,Power Supply XLP 25 W Power Supply,D,0.1
388304,3.0000000000000004,1,450LENETR,ALTA,D,0.1
213441,3.0000000000000004,1,889RR4UEA10,889 AC Micro Cable,D,0.1
11873,3.0000000000000004,1,700HF32Z244,GP Short Square Base Relay,D,0.1
214193,3.0000000000000004,1,90850,ELEC.CIRCUIT BREAKER-LO EURO POW 1/PK,D,0.1
214610,3.0000000000000004,1,931NA222,ANALOG SIGNAL SPLITTER,D,0.1
3969,3.0000000000000004,1,150TC3,SMC-50 IEC Line Or Load Terminal Covers,D,0.1
41282,3.0000000000000004,1,W77,NEMA Overload Relay Heater Element,D,0.1
3518,3.0000000000000004,1,1492SPM1D070,MCB Supplementary Protector 7 A,D,0.1
211441,3.0000000000000004,1,889DR5AC2,889 DC Micro Cable,D,0.1
10788,3.0000000000000004,1,51172,"LOCKOUT BELT POUCH, RED 5 IN X7 IN",D,0.1
5333,3.0000000000000004,1,193ESMIG30AC23,E300/E200 30 Amp Sensing Module,D,0.1
34376,3.0000000000000004,1,PEECM406,BARRA NEUTRA 6 POLOS CAL. 14-8,D,0.1
5338,3.0000000000000004,1,193ESMVIG100AT,E300/E200 100 Amp Sensing Module,D,0.1
159974,3.0000000000000004,1,440RD23163,Guardmaster MSR125H Safety Relay,D,0.1
150303,3.0000000000000004,1,25CB8P0N104,PowerFlex 527 1.5kW (2Hp) AC Drive,D,0.1
11535,3.0000000000000004,1,64057,ADJ GATE VALVE LO. HANDLE 1 - 6 1/2 IN,D,0.1
31254,3.0000000000000004,1,LPJ-600SP,Fusible Clase J Doble Elemento Acción Retardada 600Vca/300Vcd,D,0.1
11562,3.0000000000000004,1,65040,13 LOCK GROUP LOCK BOX-RED (SPANISH),D,0.1
11601,3.0000000000000004,1,65674,BRADY PLUG LOCKOUT:110 VOLT DEVICE,D,0.1
5594,3.0000000000000004,1,194LHE4E175I,194L Control and Load Switch Actuator,D,0.1
218080,3.0000000000000004,1,A72XD3418SSFTCLP,SS Disconnect 1 Dr,D,0.1
27521,3.0000000000000004,1,G280426G050,G28 4000 BTU 230V 50/60HZ 1ph,D,0.1
4503,3.0000000000000004,1,1734SSI,POINT I/O SSI Encoder Module,D,0.1
25329,3.0000000000000004,1,LP-CC-10.,"FUSIBLE, POTENCIA / INDUSTRIAL, BAJA CRESTA, SERIE LP-CC, 10 A, 600 VAC, 300 VDC, 10.3MM X 38.1MM",D,0.1
128951,3.0000000000000004,1,140MPA3EC16,Motor Protection Circuit Breaker,D,0.1
31645,3.0000000000000004,1,M56011.,"CVM-B100-ITF-485-ICT2, Analizador de redes panel, display a color",D,0.1
12112,3.0000000000000004,1,700SH100HA24,Hockey Puck Solid State Relay,D,0.1
10567,3.0000000000000004,1,4983DS230403,230 V AC Surge Suppressor,D,0.1
139157,3.0000000000000004,1,193EIOGP4224D,E300/E200 24V DC Control Module,D,0.1
5348,3.0000000000000004,1,193EXPDIO42120,E300 120V AC Digital Expansion Module,D,0.1
3797,3.0000000000000004,1,1497BA11M140N,1000VA 220x440-120V 60Hz CPT,D,0.1
8089,3.0000000000000004,1,2CDS252001R0277,"S202-K2, 480VCA, 6kA",D,0.1
12003,3.0000000000000004,1,700HRS42TA17,Tube Base Dial Timing Relay,D,0.1
8985,3.0000000000000004,1,42EFP2SFBG4,RightSight Photosensor,D,0.1
3463,3.0000000000000004,1,1492SPM1B080,MCB Supplementary Protector 8 A,D,0.1
3110,3.0000000000000004,1,1492J3BL,2.5 square mm Standard Terminal Block,D,0.1
10957,3.0000000000000004,1,53112070,"SKINTOP MS-M 63x1,5",D,0.1
8224,3.0000000000000004,1,300DOD930,NEMA Size 3 300 AC Contactor,D,0.1
3526,3.0000000000000004,1,1492SPM1D200,MCB Supplementary Protector 20 A,D,0.1
31215,3.0000000000000004,1,LPJ-125SP,Fusible Clase J Doble Elemento Acción Retardada 600Vca/300Vcd,D,0.1
12798,3.0000000000000004,1,800FMD3C,22mm Back of Panel Composite 800F PB,D,0.1
31242,3.0000000000000004,1,LPJ-35SP,Fusible Clase J Doble Elemento Acción Retardada 600Vca/300Vcd,D,0.1
300135,3.0000000000000004,1,M7403B.,"TQ-8 600 /5A, Transformador de corriente de núcleo partido, pletina 60x80 mm",D,0.1
9773,3.0000000000000004,1,440RP23071,Guardmaster MSR22LM Safety Relay,D,0.1
126997,3.0000000000000004,1,140GGNVM21B,125A G Frame Molded Case Ckt-Bkr,D,0.1
116762,3.0000000000000004,1,100E370ED11,IEC 370 A Contactor,D,0.1
13255,3.0000000000000004,1,800FX01V,22mm Contact Block 800F PB,D,0.1
13279,3.0000000000000004,1,800H1HZ4R,30mm Push Button Enclosure 800H PB,D,0.1
3017,3.0000000000000004,1,1492FB1J60L,1 Pole Fuse Holder,D,0.1
13353,3.0000000000000004,1,800HFRXT6A1,30mm Push-Pull Device 800H PB,D,0.1
13745,3.0000000000000004,1,800TD2D1,30mm Momentary Push Button 800T PB,D,0.1
44706,3.0000000000000004,1,5094AEN2TRXT,5094XT ETHERNET/IP RJ45 ADAPTER,D,0.1
13995,3.0000000000000004,1,800TJ4,30mm Selector Switch 800T PB,D,0.1
112571,3.0000000000000004,1,1411604201,Model 604  Split Core Ct 200:5 Ratio,D,0.1
44783,3.0000000000000004,1,SRN5320K,ENCLOSUREBL.DOOR+PLATE500X300X2007035,D,0.1
44921,3.0000000000000004,1,800L22L24G,22.5 mm Indicator Indicator 800L P-L,D,0.1
13826,3.0000000000000004,1,800TFXNP16,30mm Push-Pull Device 800T PB,D,0.1
14075,3.0000000000000004,1,800TN2KF4B,30mm Selector Switch 800T PB,D,0.1
45396,3.0000000000000004,1,440GS36058,Guardmaster Spartan Guardlock Switch,D,0.1
45487,3.0000000000000004,1,194EY16M17534G,16 A 194E Load switch,D,0.1
14307,3.0000000000000004,1,800TX504,30mm 800T EMERG STOP Red Legend Plate,D,0.1
69571,3.0000000000000004,1,800FMLF7MN3WX11,22mm Momentary Push Button 800F PB,D,0.1
22965,3.0000000000000004,1,DFJ-175,Fusibles Para Drives Clase J 600Vca/450Vcd,D,0.1
2451,3.0000000000000004,1,14112SFT201,Model 2Sft  200:5 Ratio,D,0.1
2458,3.0000000000000004,1,1411601202,"Model 601, Split Core Ct 2000:5 Ratio",D,0.1
21042,3.0000000000000004,1,CD236,Nema Contactor Coil,D,0.1
14233,3.0000000000000004,1,800TQB24G,30mm Momentary Push Button 800T PB,D,0.1
445011,3.0000000000000004,1,NBB8-F33-E0,,D,0.1
14490,3.0000000000000004,1,802MCW3A,802MC Limit Switch Actuator,D,0.1
47561,3.0000000000000004,1,M61-R4410-WT,Cintas de impresión R4400 para BMP61 M611,D,0.1
47683,3.0000000000000004,1,100ES211,Auxiliary Contact 1 NO 1 NC,D,0.1
47872,3.0000000000000004,1,QO130,INT TERMOMAG 30A 1P,D,0.1
22283,3.0000000000000004,1,CN35DN3BB,CONTACTORES PARA ALUMBRADO CN35,D,0.1
565718,3.0000000000000004,1,SD-LADN04,,D,0.1
20225,3.0000000000000004,1,BS08A-RD,PRINZING BALL VALVE LO - LRG RED,D,0.1
60682,3.0000000000000004,1,148647,"COLLAPSIBLE GATE VALVE LO 7-13"" RED",D,0.1
60765,3.0000000000000004,1,20F11ND022JA0NNNNN,"POWERFLEX 753 AC DRIVE,REFRIGERADO POR AIRE,TIPO ABIERTO,480 VAC, 3 PH,22 AMPERIOS, 15HP, 10HP ND HD",D,0.1
60799,3.0000000000000004,1,2CDS252001R0254,"S202-C25, 480VCA, 6kA",D,0.1
62730,3.0000000000000004,1,A727212ULPG,Two Door Floor-Mtg Type 12 Enc,D,0.1
453341,3.0000000000000004,1,1SCA022661R8840,,D,0.1
453342,3.0000000000000004,1,1SCA022661R8920,,D,0.1
18801,3.0000000000000004,1,AH2A008573CNQG,AH2A008573CNQG,D,0.1
14617,3.0000000000000004,1,802TW4C,802T Limit Switch Levers,D,0.1
59558,3.0000000000000004,1,73220161,"ÖLFLEX SPIRAL 540 P 3G2,5/1200",D,0.1
48551,3.0000000000000004,1,2090CFBM7DDCEAF07,Kinetix 7m Flexible Cable,D,0.1
14571,3.0000000000000004,1,802TH,Standard Limit Switch,D,0.1
18883,3.0000000000000004,1,AKR2120P1K2,PowerFlex 70 Dynamic Brake Resistor Kit,D,0.1
18884,3.0000000000000004,1,AKR2360P500,PowerFlex 70 Dynamic Brake Resistor Kit,D,0.1
1873,3.0000000000000004,1,13213R80B,1321 Power Component 80 A Line Reactor,D,0.1
2055,3.0000000000000004,1,140GG6C3C30,140G 125A Frame Molded Case Ckt-Bkr,D,0.1
49676,3.0000000000000004,1,800L22L10A,22.5 mm Indicator Indicator 800L P-L,D,0.1
560892,3.0000000000000004,1,MP1042,,D,0.1
58492,3.0000000000000004,1,SMB30A,"21H8823  SOPORTE DE MONTAJE, ÁNGULO RECTO, M6, RANURA CURVADA, ACERO INOXIDABLE, SENSORES FOTOELÉCTRICOS 30MM",D,0.1
1758,3.0000000000000004,1,121504,"SMALL, BUTTERFLY VALVE LOCKOUT",D,0.1
17072,3.0000000000000004,1,A1008CHNFSS,"J Box, Type 4X Hinged Cover",D,0.1
6507,3.0000000000000004,1,2090CPWM7DF14AF15,MP-Series 15m Length Power Cable,D,0.1
50533,3.0000000000000004,1,889DF5ACDM5,889 DC Micro Cable,D,0.1
51511,3.0000000000000004,1,889MF19RM15,889 M23 Cable,D,0.1
1353,3.0000000000000004,1,104C30D02,IEC 30 A Reversing Contactor,D,0.1
17132,3.0000000000000004,1,A14P12,"Panel, J Box / 12.75x10.88",D,0.1
15494,3.0000000000000004,1,855WC24Y3L8L4Y6P1,855W 24V AC/DC Wall Mount Signal Light,D,0.1
6676,3.0000000000000004,1,2094EN02DM01S0,Kinetix 6200/6500 Control Module,D,0.1
51794,3.0000000000000004,1,W73,NEMA Overload Relay Heater Element,D,0.1
1077,3.0000000000000004,1,100SA02,Auxiliary Contact,D,0.1
769,3.0000000000000004,1,100C16KJ10,IEC 16 A Contactor,D,0.1
4911,3.0000000000000004,1,1769SCIF4IH,Four Channel Analog Input with HART Protocol (Current or Voltage),D,0.1
201432,3.0000000000000004,1,81009093,"SW,SOLID, SOURCE(PNP),NC,3WIRE,QD",D,0.1
208322,3.0000000000000004,1,856TASFG,Accessory 70 mm Stack Light,D,0.1
199735,3.0000000000000004,1,800TX625J,30mm 800T AUTO-MAN-OFF Jumbo Legend,D,0.1
54004,3.0000000000000004,1,150587,"PENDANT CONTROL SAFETY COVER_x000D_
PENDANT CONTROL SAFETY COVER",D,0.1
564296,3.0000000000000004,1,RSCD RSCD 440OR-15M/S771,,D,0.1
564298,3.0000000000000004,1,RKC4.4T-15-RSC4.4T/53060,,D,0.1
15672,3.0000000000000004,1,871CM2NP5E2,Miniature Small Barrel Inductive Sensor,D,0.1
15618,3.0000000000000004,1,871ATR4D,Accessories,D,0.1
1020,3.0000000000000004,1,100K05ZJ01,IEC 5 A Miniature Contactor,D,0.1
169291,3.0,1,5094RTB32C,32-POINT REMOVABLE TERMINAL BLOCK,D,0.1
9020,3.0,2,42GRP9003QD,Series 9000 Photoelectric Sensor,C,0.1
4624,3.0,2,1756CP3,Logix Family RS232 Programmer Cable,C,0.1
300838,3.0,2,MCS20086R5,FloorStand  MCS Enc  IP55,C,0.1
302589,3.0,2,MPLA320HSJ72AA,MP-Series MPL 240V AC Rotary Servo Motor,C,0.1
302915,3.0,2,MPMB1302FMJ74AA,MP-Series MPM 480V AC Rotary Servo Motor,C,0.1
302944,3.0,3,MPMB1652FSJ74AA,MP-Series MPM 480V AC Rotary Servo Motor,C,0.1
4656,3.0,3,1756IF8I,ControlLogix 8 Point Analog Input,C,0.1
4676,3.0,3,1756L72,ControlLogix 4 MB Controller,C,0.1
4678,3.0,3,1756L72EROMS,ArmorGuardLogix On Machine Safety Contro,C,0.1
4680,3.0,2,1756L72S,Logix 5572S Automation Controller 4M/2M,C,0.1
156402,3.0,1,42EFR2JBBF4,RightSight Photosensor,D,0.1
159194,3.0,2,440GT27235,Guardmaster TLS-GD2 Guardlock Switch,C,0.1
159993,3.0,1,440RM23081,Guardmaster MSR138.1DP Safety Relay,D,0.1
9596,3.0,3,440NS32047,Guardmaster 440N Non Contact Switch,C,0.1
9697,3.0,3,440PMSLS11B,Metal Safety Limit Switch,C,0.1
9587,3.0,2,440NS32021,Guardmaster SIPHA Sipha Control Unit,C,0.1
4513,3.0,3,1734VHSC24,POINT I/O Very High Speed Counter Module,C,0.1
4576,3.0,2,1746P4,SLC Rack Mounting Power Supply,C,0.1
361533,3.0,1,STB203012,IP66 Term Box  200x300x120mm,D,0.1
366075,3.0,1,TL26A,"Puntas De Prueba Multiproposito, 5 Formas",D,0.1
366175,3.0,2,TLPA070040DJA32A,"TL-SERIES SERVO MOTOR, 230V AC, FRAME SIZE 70MM BOLT CIRCLE FRAME SIZE, , 24 BIT SINGLE-TURN ABSOLUTE ENCODER,",C,0.1
9557,3.0,2,440NG02044,Guardmaster 440N Non Contact Switch,C,0.1
9485,3.0,2,440KMT55050,Guardmaster MT-GD2 Tongue Interlock,C,0.1
349031,3.0,1,R7MF3F.,FILTRO ACTIVO MULTINIVEL    (SIN EL SUFIJO),D,0.1
5296,3.0,3,193EEDB,E1 Plus 3.2-16 A IEC Overload Relay,C,0.1
8956,3.0,1,42EFD1RFAKA2,RightSight Photosensor,D,0.1
8958,3.0,1,42EFD1SCAKA2,RightSight Photosensor,D,0.1
8987,3.0,2,42EFP8KBCF4,RightSight Photosensor,C,0.1
9667,3.0,1,440PCRPS11D4,440P IEC Limit Switch,D,0.1
9686,3.0,3,440PMMHB13E,Metal Safety Limit Switch,C,0.1
4430,3.0,2,1732E16CFGM12R,ArmorBlock 16 Point Configurable,C,0.1
9809,3.0,2,440TAKEYE10AC,Key Trapped Key Interlock,C,0.1
9749,3.0,2,440RM23151,Guardmaster MSR138DP Safety Relay,C,0.1
382161,3.0,2,1783MMX16T,"STRATIX 5800 EXPANSION MODULE, 16 COPPER 100/1000 PORTS",C,0.1
9718,3.0,1,440RD23169,Guardmaster MSR125HP Safety Relay,D,0.1
150805,3.0,2,2715PT15CD,"PANELVIEW 5510, 15 INCH GRAPHIC TERMINAL, TOUCH,COLOR, DC POWER INPUT ,BRANDED",C,0.1
391318,3.0,1,M74027.,Transformador de corriente de núcleo partido 250/5,D,0.1
27757,3.0,1,GCTHW8NM,CABLE THW-LS 600V CAL. 8 NEGRO MCA. GENERAL CABLE,D,0.1
